Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0461.jpg;Vaikai žaidžia prie mėlynos lego pilies;Lego Cinderella Castle – žaidimų laurynė vaikams!;0.0;0.08196721;0.14285714;0.83363688;0.86761951;0.85028875;0.53571314;0.70400089
0462.jpg;Trys jojimo balnai pakabinti ant medinės tvoros;Kavalių sėdės, pasiruošusios žygiai.;0.0;0.0;0.13333333;0.85785031;0.85514903;0.85649759;0.05301189;0.54902536
0463.jpg;Moteris stovi tarp dviejų žirgų;Žirgaliai ir jų šeimininkė laisvoje gamtoje.;0.0;0.0;0.0;0.87720507;0.89184046;0.88446224;0.30248055;0.45960695
0464.jpg;Trys žirgai stovi miške;Trys gyvūnai: šuo, arkliai ir medžys.;0.0;0.11904762;0.15384615;0.81826222;0.8274225;0.82281685;0.31712762;0.56574416
0465.jpg;Moteris ištiesus ranką, delne turi raudoną kamuoliuką, duoda kraują;Kraujo donacija: dovana gyvybei.;0.0;0.0;0.0;0.87159455;0.83201253;0.85134369;0.21608335;0.488673
0466.jpg;Vyras kerpa elektros laidos;Elektra tvarkytojas daro darbą aukštyje.;0.0;0.0;0.0;0.86072958;0.82937247;0.84476006;0.24054992;0.76007259
0467.jpg;Degantis miškas šalia vandens, kylantys dūmai naktį;Naktinis gaisras, sukelęs dūmus ir chaosą.;0.0;0.0;0.11764706;0.90264875;0.89008641;0.89632362;0.21883273;0.7951141
0468.jpg;Uraganas tarp namo ir medžių;Audringas lietus, tornado ir kaimo vaizdai.;0.0;0.09803922;0.16666667;0.88561237;0.90021908;0.892856;0.21315679;0.64476198
0469.jpg;Ugniagesių automobilis ir lengvasis automobilis stovi šalia pastato;Gaisras Vilniuje, gelbėjimo darbuotojai daro spūdinimą.;0.0;0.0;0.0;0.88191772;0.83898532;0.85991597;0.03409758;0.52046049
0470.jpg;Ugniagesys gesina degančius daiktus šalia kopėčių;Gaisras, ugniagesiai veikia, gauname padedant.;0.0;0.0;0.0;0.89094484;0.87907553;0.88497037;0.31428945;0.74386328
0471.jpg;Baltas odontologijos kabinetas, viduryje ruda odontologijos kėdė;Modernus odontologijos kabinetas.;0.0;0.07575758;0.36363636;0.96237433;0.90724611;0.93399745;0.74282932;0.88485193
0472.jpg;Keturios moterys eina paplūdimiu iki jūros;Miesto merginos šoka prie jūros.;0.0;0.0;0.28571429;0.89755523;0.89028561;0.89390564;0.20201004;0.67747098
0473.jpg;Du sportiniai automobiliai važiuoja tiltu;Automobilių lenktynių akimirkos greitkelio ruoše.;0.0;0.0;0.0;0.88715404;0.90992081;0.89839327;0.36448291;0.73232156
0474.jpg;Dvi merginos su raudonomis suknelėmis prie moliūgo;Šventės spalvų ir baisių kostiumų.;0.0;0.0;0.0;0.86111313;0.82431757;0.84231371;0.12251203;0.48883528
0475.jpg;Kapų antkapiai miške;Zombie graveyard in a spooky forest.;0.0;0.0;0.0;0.83864802;0.84643805;0.84252506;0.15761042;0.57289517
0476.jpg;Keturi žmonės su gitaromis stovi ant mėlynos scenos;"Balticijos trio ""The Roop"" Eurovizijoje.";0.0;0.0;0.0;0.85091197;0.8347683;0.84276283;-0.02862307;0.39024282
0477.jpg;Paaugliai meta paauglį į vandenį paplūdimyje;Šiltas vasaros dieną vandenyje!;0.0;0.0;0.0;0.90321934;0.85749459;0.87976319;0.12227973;0.506248
0478.jpg;Žmonės guli paplūdimyje ant smėlio ir maudosi vandenyje;Šiltas vasaros dieną prie vandens.;0.0;0.0;0.0;0.88611066;0.88324475;0.88467538;0.12445164;0.56587005
0479.jpg;Tigras guli ir laižo mėsos gabalą;Tigras mėgaujasi didelio gabalo mėsa.;0.0;0.08474576;0.26666667;0.91765594;0.91539961;0.91652644;0.48337659;0.88189203
0480.jpg;Burinio laivo modelio denis;Slogo laivo aikštė, pilna ginklų ir kablių.;0.0;0.11627907;0.16666667;0.8560068;0.86000007;0.85799885;0.05287195;0.68187052
0481.jpg;Burinio laivo su baltomis burėmis modelis;Detalūs XVII amžiaus karinio laivo modelio vaizdai.;0.0;0.08196721;0.125;0.88158846;0.84832811;0.86463857;0.29176643;0.75596523
0482.jpg;Burinio laivo su baltomis burėmis modelis ant stalo;Švedų karinis laivybos modelis „Vasa“.;0.0;0.06493506;0.14285714;0.85905278;0.84709942;0.8530342;0.28251415;0.58050537
0483.jpg;Burinio laivo su baltomis burėmis modelis ant stalo;Detalūs XVII amžiaus karinio laivo modelio vaizdai.;0.0;0.06329114;0.11111111;0.87855959;0.84428823;0.86108303;0.27091557;0.72756064
0484.jpg;Karinio laivo modelis ant stalo;"Estonijos laivų modelis ""F11"".";0.0;0.10204082;0.22222222;0.84799659;0.86451906;0.85617816;0.47101682;0.58343172
0485.jpg;Žmogaus pirštai laiko kiaušinį su juoda linija;Paviršiaus dėmelės: įspūdingas laidų įtrūkimų pavyzdys.;0.0;0.0;0.0;0.85959351;0.886585;0.87288064;0.1648023;0.37352586
0486.jpg;Trys kiaušiniai su juodomis linijomis guli dėžutėje;Pasaulis, užburiantis kiaušinių grožį.;0.0;0.0;0.125;0.89365113;0.88831753;0.89097637;0.2597672;0.5408808
0487.jpg;Lauko tualetai TOI TOI šalia vandens balos ir miško;Paprasti tualetai miško pakraštyje.;0.0;0.11764706;0.375;0.91723055;0.82011425;0.86595809;0.39922729;0.88588554
0488.jpg;Lauko tualetai TOI TOI šalia vandens balos ir miško;Šaltieji konteineriniai tualetai miško pakraštyje.;0.0;0.11627907;0.35294118;0.9078272;0.8598184;0.88317084;0.34805465;0.87002057
0489.jpg;Du mėlyni tušinukai guli ant stalo, šalia žmogaus rankos;Mokykla, rašymo įrankiai ir studentas.;0.0;0.0;0.0;0.88964731;0.87651348;0.88303155;0.02164879;0.38722837
0490.jpg;Žmogus laiko mėlynos spalvos tušinuką;Mano rankos laikosi žurnalą.;0.0;0.0;0.0;0.89173758;0.8629694;0.87711763;0.29702058;0.46035945
0491.jpg;Vyras stovi su rudu apsiaustu prie palapinių;Festivalis: Medituojantis žmogus laukuose.;0.0;0.0;0.0;0.87861866;0.85671294;0.8675276;0.05263551;0.50383371
0492.jpg;Sugriuvęs tiltas virš upės;Sugedęs tiltas, išdildantis po vandenynu.;0.0;0.0;0.30769231;0.88621163;0.91665256;0.90117514;0.24309602;0.82420242
0493.jpg;Pašto dėžutės pakabintos ant geltonos medinės sienos;Senas pašto langas su paštučių rindu.;0.0;0.07246377;0.2;0.85375333;0.85858136;0.85616052;0.34392667;0.76134253
0494.jpg;Balti paspirtukai stovi ant plytelių;Elektriniai skuterių sandėlis šiltu dieną.;0.0;0.0;0.0;0.86027431;0.85488719;0.85757232;0.04237898;0.48506576
0495.jpg;Moteris sėdi su apyrankėmis ir skrybėle, už jos dega laužas su ugnimi;Apsimestusi medė, šalia liepsnų ugnies.;0.0;0.0;0.0;0.88037974;0.88460982;0.88248968;0.15589672;0.57726425
0496.jpg;Moteris su vaikais dažo automobilio padangas geltonai, mėlynai, žaliai, raudonai;Vaizdas: Vaikai dažo padangas lauke.;0.0;0.26900585;0.44444444;0.89526886;0.85702908;0.87573177;0.35382298;0.73937947
0497.jpg;Vyras su kastuvu kasa duobę, keturios padangos įkastos į žemę;Tvirtas barjerinis treniruočių kompleksas iš padangų.;0.0;0.0;0.0;0.90072298;0.86124241;0.88054043;0.11610053;0.48012486
0498.jpg;Nupjauta gulbės galva ant sniego;Tragedija: Miręs lapinis erklys sniege.;0.0;0.0;0.16666667;0.88266027;0.87337101;0.87799108;0.15220134;0.82423407
0499.jpg;Nupjauta gulbės galva ant sniego;Tragedija: mirties atspalvis sniege.;0.0;0.0;0.0;0.84977758;0.85670918;0.85322934;0.14238924;0.70852786
0500.jpg;Policijos, skubios pagalbos ir ugniagesių automobiliai;Avariniai automobiliai vietoje avarijos.;0.0;0.0862069;0.2;0.90563655;0.85596222;0.88009894;0.31394589;0.67392641
